fecha,latitud,longitud,alcaldia,colonia,temp,precip,humedad,viento,radiacion,presion,incidente
2020-09-16,19.34075,-99.1595,COYOACAN,DEL NIO JESUS (BARR),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-17,19.36459,-99.14582,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.27544,-99.07166,XOCHIMILCO,SAN LORENZO (BARR),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29161,-99.11929,TLALPAN,VILLA COAPA (RDCIAL),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34124,-99.16774,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36025,-99.13869,IZTAPALAPA,BANJIDAL,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.33635,-99.16753,COYOACAN,PEDREGAL DE STO DOMINGO II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29793,-99.11075,TLALPAN,SAUZALES CEBADALES (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39134,-99.13903,BENITO JUAREZ,POSTAL,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39189,-99.13769,BENITO JUAREZ,MODERNA,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36454,-99.14887,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Encharcamiento
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-17,19.37731,-99.15828,BENITO JUAREZ,LETRAN VALLE,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.37246,-99.15954,BENITO JUAREZ,STA CRUZ ATOYAC,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.37246,-99.15954,BENITO JUAREZ,STA CRUZ ATOYAC,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29023,-99.06759,IZTAPALAPA,TLALTENCO (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29023,-99.06759,IZTAPALAPA,TLALTENCO (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36166,-99.14502,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.3197,-99.14046,COYOACAN,EL RELOJ,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39674,-99.14858,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.25772,-99.13191,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-16,19.33916,-99.19119,ALVARO OBREGON,SAN ANGEL,13.41,7.06,87.1,0.64,3.6744,74.61,Encharcamiento
2020-09-16,19.27108,-99.1149,XOCHIMILCO,SAN MARCOS (AMPL),13.41,7.06,87.1,0.64,3.6744,74.61,Encharcamiento
2020-09-17,19.34554,-99.14566,COYOACAN,PARQUE SAN ANDRES,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.31817,-99.14469,COYOACAN,PEDREGAL DE SANTA URSULA I,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.31817,-99.14469,COYOACAN,PEDREGAL DE SANTA URSULA I,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.31086,-99.15778,COYOACAN,PEDREGAL DE SANTA URSULA III,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.37205,-99.16658,BENITO JUAREZ,DEL VALLE VI,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.25676,-99.13215,XOCHIMILCO,SANTA CRUZ XOCHITEPEC (PBLO),14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.30362,-99.16291,COYOACAN,EL CARACOL,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.30362,-99.16291,COYOACAN,EL CARACOL,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.35118,-99.14416,COYOACAN,COUNTRY CLUB,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.38516,-99.13406,BENITO JUAREZ,NATIVITAS,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.31817,-99.14469,COYOACAN,PEDREGAL DE SANTA URSULA I,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.31817,-99.14469,COYOACAN,PEDREGAL DE SANTA URSULA I,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.3247,-99.10232,IZTAPALAPA,SANTA MARIA TOMATLAN (PBLO),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34436,-99.16984,COYOACAN,ROMERO DE TERREROS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.29865,-99.14654,TLALPAN,SAN LORENZO HUIPULCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28958,-99.06729,IZTAPALAPA,ALLEPETLALI (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28958,-99.06729,IZTAPALAPA,ALLEPETLALI (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28958,-99.06729,IZTAPALAPA,ALLEPETLALI (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28952,-99.06757,IZTAPALAPA,ALLEPETLALI (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28986,-99.06516,IZTAPALAPA,CANANEA (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28986,-99.06516,IZTAPALAPA,CANANEA (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28986,-99.06516,IZTAPALAPA,CANANEA (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28986,-99.06516,IZTAPALAPA,CANANEA (U HAB),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.34137,-99.16422,COYOACAN,CUADRANTE DE SAN FRANCISCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.28003,-99.11679,XOCHIMILCO,BARRIO 18,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.30362,-99.16291,COYOACAN,EL CARACOL,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.30362,-99.16291,COYOACAN,EL CARACOL,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.37686,-99.09562,IZTAPALAPA,PASEOS DE CHURUBUSCO,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.289,-99.13157,TLALPAN,EX HACIENDA SAN JUAN DE DIOS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.289,-99.13157,TLALPAN,EX HACIENDA SAN JUAN DE DIOS,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.35591,-99.12052,IZTAPALAPA,GRANJAS ESMERALDA,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36428,-99.15479,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.33594,-99.045,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL  I,14.36,9.49,86.2,1.46,4.338,74.43,Encharcamiento
2020-09-17,19.33489,-99.13058,COYOACAN,EDUCACION,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-10,19.39861,-99.13445,BENITO JUAREZ,MODERNA,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-17,19.38915,-99.15117,BENITO JUAREZ,NARVARTE VI,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.32209,-99.13838,COYOACAN,SAN PABLO TEPETLAPA (PBLO),14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39679,-99.14988,BENITO JUAREZ,NARVARTE II,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39209,-99.15443,BENITO JUAREZ,NARVARTE IV,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39972,-99.14112,BENITO JUAREZ,ALAMOS I,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.39972,-99.14112,BENITO JUAREZ,ALAMOS I,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.36395,-99.15413,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-17,19.36395,-99.15413,BENITO JUAREZ,PORTALES III,14.59,5.66,85.3,1.17,4.338,74.49,Inundacion
2020-09-10,19.39533,-99.11665,IZTACALCO,LOS REYES,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-10,19.42033,-99.15266,CUAUHTEMOC,DOCTORES II,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.42033,-99.15266,CUAUHTEMOC,DOCTORES II,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-10,19.42033,-99.15266,CUAUHTEMOC,DOCTORES II,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.42033,-99.15266,CUAUHTEMOC,DOCTORES II,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.42033,-99.15266,CUAUHTEMOC,DOCTORES II,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.41794,-99.16694,CUAUHTEMOC,ROMA NORTE I,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-10,19.40343,-99.17227,MIGUEL HIDALGO,ESCANDON I,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-10,19.40168,-99.1482,BENITO JUAREZ,NARVARTE I,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.39949,-99.15108,BENITO JUAREZ,NARVARTE I,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.40937,-99.14065,CUAUHTEMOC,OBRERA III,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.40933,-99.13058,CUAUHTEMOC,VISTA ALEGRE,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.41538,-99.15324,CUAUHTEMOC,DOCTORES IV,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.39739,-99.14702,BENITO JUAREZ,NARVARTE II,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.4028,-99.17151,MIGUEL HIDALGO,ESCANDON I,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.41762,-99.16812,CUAUHTEMOC,ROMA NORTE I,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.42201,-99.17247,CUAUHTEMOC,JUAREZ,15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.43493,-99.19781,MIGUEL HIDALGO,POLANCO REFORMA (POLANCO),15.26,7.79,85.02,1.07,4.1664,74.71,Inundacion
2020-09-10,19.39885,-99.20125,ALVARO OBREGON,ACUEDUCTO,15.26,7.79,85.02,1.07,4.1664,74.71,Encharcamiento
2020-09-17,19.381,-99.09722,IZTACALCO,CARLOS ZAPATA VELA,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.37883,-99.14386,BENITO JUAREZ,INDEPENDENCIA,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.38614,-99.06168,IZTACALCO,AGRICOLA ORIENTAL VIII,14.36,9.49,86.2,1.46,4.338,74.43,Encharcamiento
2020-09-17,19.39829,-99.13179,BENITO JUAREZ,MODERNA,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-18,19.3165,-99.25859,LA MAGDALENA CONTRERAS,SAN BERNABE OCOTEPEC (PBLO),14.25,8.55,83.73,1.55,3.2119,74.54,Inundacion
2020-09-19,19.31632,-99.10654,COYOACAN,CTM VIII CULHUACAN (U HAB),13.56,4.23,86.43,1.38,1.9469,74.58,Inundacion
2020-09-17,19.3176,-99.06023,IZTAPALAPA,LOMAS DE SAN LORENZO I,14.36,9.49,86.2,1.46,4.338,74.43,Encharcamiento
2020-09-17,19.37161,-99.16146,BENITO JUAREZ,STA CRUZ ATOYAC,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.2827,-99.11015,XOCHIMILCO,BARRIO 18,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.37867,-99.14299,BENITO JUAREZ,INDEPENDENCIA,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.36774,-99.13849,BENITO JUAREZ,PORTALES ORIENTE,14.59,5.66,85.3,1.17,4.338,74.49,Encharcamiento
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Encharcamiento
2020-09-17,19.24753,-99.07585,XOCHIMILCO,SANTA CRUZ ACALPIXCA (PBLO),17.12,11.83,88.63,1.14,4.338,79.64,Inundacion
2020-09-19,19.41227,-99.14794,CUAUHTEMOC,DOCTORES V,13.56,4.23,86.43,1.38,1.9469,74.58,Encharcamiento
2020-09-19,19.47428,-99.09185,GUSTAVO A. MADERO,HEROES DE CHAPULTEPEC,13.56,4.23,86.43,1.38,1.9469,74.58,Encharcamiento
2020-09-27,19.24167,-99.00172,TLAHUAC,TIERRA BLANCA,17.23,9.71,86.01,0.84,5.9794,79.17,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Encharcamiento
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Encharcamiento
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-29,19.24452,-99.24037,TLALPAN,HEROES DE 1910,15.13,4.94,82.07,1.48,2.8968,79.83,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Encharcamiento
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Encharcamiento
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31539,-99.23881,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31254,-99.07659,IZTAPALAPA,MIRASOLES (U HAB),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31254,-99.07659,IZTAPALAPA,MIRASOLES (U HAB),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31254,-99.07659,IZTAPALAPA,MIRASOLES (U HAB),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31254,-99.07659,IZTAPALAPA,MIRASOLES (U HAB),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-16,19.31254,-99.07659,IZTAPALAPA,MIRASOLES (U HAB),13.41,7.06,87.1,0.64,3.6744,74.61,Inundacion
2020-09-15,19.38061,-99.10925,IZTAPALAPA,PURISIMA ATLAZOLPA,14.19,7.46,84.82,0.98,4.2262,74.68,Inundacion
2020-09-15,19.38061,-99.10925,IZTAPALAPA,PURISIMA ATLAZOLPA,14.19,7.46,84.82,0.98,4.2262,74.68,Inundacion
2020-09-15,19.38061,-99.10925,IZTAPALAPA,PURISIMA ATLAZOLPA,14.19,7.46,84.82,0.98,4.2262,74.68,Inundacion
2020-09-15,19.32389,-99.0445,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL  III,13.21,9.09,86.29,1.38,4.2262,74.65,Inundacion
2020-09-15,19.32389,-99.0445,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL  III,13.21,9.09,86.29,1.38,4.2262,74.65,Inundacion
2020-09-15,19.33754,-99.03639,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),13.21,9.09,86.29,1.38,4.2262,74.65,Inundacion
2020-09-15,19.33754,-99.03639,IZTAPALAPA,SANTA CRUZ MEYEHUALCO (PBLO),13.21,9.09,86.29,1.38,4.2262,74.65,Inundacion
2020-09-15,19.36989,-99.09854,IZTAPALAPA,SAN JOSE (BARR),14.19,7.46,84.82,0.98,4.2262,74.68,Encharcamiento
